Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-03-13 00:00:00-05:00,1.784245534983922,1.8094942274348955,1.7379560514541081,1.7690962553024292,5063200,0.0,0.0
2002-03-14 00:00:00-05:00,1.769096428478709,1.78424570964316,1.753947147314258,1.7674131393432617,1696800,0.0,0.0
2002-03-15 00:00:00-05:00,1.7674127629364396,1.7758290462939685,1.6748339670581278,1.7127071619033813,1708000,0.0,0.0
2002-03-18 00:00:00-05:00,1.716915280030682,1.716915280030682,1.6032958522691625,1.6243364810943604,2207200,0.0,0.0
2002-03-19 00:00:00-05:00,1.6369609536080434,1.6411690150768254,1.5654227849479614,1.5738390684127808,3229600,0.0,0.0
2002-03-20 00:00:00-05:00,1.5612149952958156,1.5612149952958156,1.4307631273107548,1.5166089534759521,9236000,0.0,0.0
2002-03-21 00:00:00-05:00,1.5166087880433528,1.6201286586125692,1.5166087880433528,1.5780473947525024,4427200,0.0,0.0
2002-03-22 00:00:00-05:00,1.5780471618898286,1.6487436875846737,1.5578481774809099,1.6243364810943604,2494400,0.0,0.0
2002-03-25 00:00:00-05:00,1.6411688455530196,1.6672591771244407,1.6142368696693281,1.6596845388412476,7571200,0.0,0.0
2002-03-26 00:00:00-05:00,1.6832501230994055,1.6916664058203505,1.6647344295351187,1.681566834449768,1816800,0.0,0.0
2002-03-27 00:00:00-05:00,1.6815670100311277,1.7674128137993523,1.6748340152567918,1.7337478399276733,1369600,0.0,0.0
2002-03-28 00:00:00-05:00,1.7253319518275516,1.7337482373565596,1.6916669702388143,1.7000832557678223,1714400,0.0,0.0
2002-04-01 00:00:00-05:00,1.6874581903212342,1.6874581903212342,1.5990876227486526,1.6032956838607788,1880000,0.0,0.0
2002-04-02 00:00:00-05:00,1.5990876792539401,1.5990876792539401,1.5443820802270178,1.5687891244888306,2098400,0.0,0.0
2002-04-03 00:00:00-05:00,1.5696310738583208,1.5822554206212065,1.5519570204957367,1.5654230117797852,567200,0.0,0.0
2002-04-04 00:00:00-05:00,1.5612144948372904,1.6032957497981581,1.5612144948372904,1.5948796272277832,763200,0.0,0.0
2002-04-05 00:00:00-05:00,1.5948795783682417,1.6327526103564238,1.5561647415161133,1.5561647415161133,837600,0.0,0.0
2002-04-08 00:00:00-04:00,1.56542273784115,1.56542273784115,1.495567860081561,1.540173888206482,1558400,0.0,0.0
2002-04-09 00:00:00-04:00,1.5317577447864816,1.615920254708217,1.5317577447864816,1.5948796272277832,3562400,0.0,0.0
2002-04-10 00:00:00-04:00,1.5906711284153832,1.6032954705997868,1.5780467862309793,1.592354416847229,1302400,0.0,0.0
2002-04-11 00:00:00-04:00,1.5915134610809587,1.5915134610809587,1.5570068359375,1.5570068359375,1444000,0.0,0.0
2002-04-12 00:00:00-04:00,1.5696306501996669,1.5696306501996669,1.5199747605446186,1.5359656810760498,1236000,0.0,0.0
2002-04-15 00:00:00-04:00,1.5317583730215714,1.5628984245691293,1.5309167283138922,1.5620567798614502,1559200,0.0,0.0
2002-04-16 00:00:00-04:00,1.578047087318019,1.6159202816245517,1.578047087318019,1.5990877151489258,1225600,0.0,0.0
2002-04-17 00:00:00-04:00,1.620128025725618,1.7042905205685073,1.620128025725618,1.6672589778900146,3348800,0.0,0.0
2002-04-18 00:00:00-04:00,1.6672589778900146,1.6958742389787747,1.6613676289353676,1.6672589778900146,984800,0.0,0.0
2002-04-19 00:00:00-04:00,1.6672594972764703,1.712707335702655,1.6672594972764703,1.7059743404388428,646400,0.0,0.0
2002-04-22 00:00:00-04:00,1.6958745331382714,1.6958745331382714,1.667259267086024,1.6832501888275146,772800,0.0,0.0
2002-04-23 00:00:00-04:00,1.6790419297223194,1.7042906153687427,1.6411687407254558,1.6453768014907837,824800,0.0,0.0
2002-04-24 00:00:00-04:00,1.6428520819248595,1.650426719967133,1.6327525110260839,1.6335941553115845,1064800,0.0,0.0
2002-04-25 00:00:00-04:00,1.6335944205680986,1.6335944205680986,1.6133954360179505,1.632752776145935,1727200,0.0,0.0
2002-04-26 00:00:00-04:00,1.6243360961021112,1.647901652590752,1.6201280355453491,1.6201280355453491,1653600,0.0,0.0
2002-04-29 00:00:00-04:00,1.6117120477719913,1.6117120477719913,1.582255136922045,1.590671420097351,2562400,0.0,0.0
2002-04-30 00:00:00-04:00,1.5780469961335388,1.6243363104758926,1.5738389350214128,1.6032956838607788,6894400,0.0,0.0
2002-05-01 00:00:00-04:00,1.6243366878665169,1.7253317832946777,1.6243366878665169,1.7253317832946777,1672000,0.0,0.0
2002-05-02 00:00:00-04:00,1.7169151400517657,1.7665710328730022,1.7169151400517657,1.7531050443649292,3316000,0.0,0.0
2002-05-03 00:00:00-04:00,1.7505805492401123,1.751422193798315,1.7303815614251055,1.7505805492401123,463200,0.0,0.0
2002-05-06 00:00:00-04:00,1.7497384175953028,1.901230850401056,1.7497384175953028,1.8305343389511108,2146400,0.0,0.0
2002-05-07 00:00:00-04:00,1.8221183633228744,1.8515752748001455,1.8052859571410431,1.8094940185546875,452800,0.0,0.0
2002-05-08 00:00:00-04:00,1.8263268827848433,1.8936568395351825,1.8263268827848433,1.8852405548095703,658400,0.0,0.0
2002-05-09 00:00:00-04:00,1.8936565534828478,1.9525703771354384,1.8936565534828478,1.923113465309143,847200,0.0,0.0
2002-05-10 00:00:00-04:00,1.9357377667488949,1.9719276724202996,1.8515752551511169,1.856624960899353,696000,0.0,0.0
2002-05-13 00:00:00-04:00,1.857466624990149,1.857466624990149,1.754788417541043,1.8094940185546875,1929600,0.0,0.0
2002-05-14 00:00:00-04:00,1.851575648842432,1.88524062853411,1.7505805492401123,1.7505805492401123,3958400,0.0,0.0
2002-05-15 00:00:00-04:00,1.7421644665857523,1.767413161829544,1.6706262826919556,1.6706262826919556,5829600,0.0,0.0
2002-05-16 00:00:00-04:00,1.6706259537205537,1.7421641235274077,1.6706259537205537,1.7337478399276733,5286400,0.0,0.0
2002-05-17 00:00:00-04:00,1.7463721378090413,1.8094940223081633,1.7463721378090413,1.7867701053619385,4351200,0.0,0.0
2002-05-20 00:00:00-04:00,1.7867699065265654,1.809493820944027,1.7758288517295853,1.7993942499160767,2336000,0.0,0.0
2002-05-21 00:00:00-04:00,1.90207312003032,1.9062811821201273,1.7211237212048707,1.7253317832946777,3872000,0.0,0.0
2002-05-22 00:00:00-04:00,1.7219651100196642,1.8094942092895507,1.708499119443877,1.7884535789489746,1847200,0.0,0.0
2002-05-23 00:00:00-04:00,1.7884536562367068,1.9104893816967106,1.7884536562367068,1.8860821723937988,2157600,0.0,0.0
2002-05-24 00:00:00-04:00,1.8801905700676824,1.9946516401394787,1.8801905700676824,1.9744524955749512,2212000,0.0,0.0
2002-05-28 00:00:00-04:00,1.9820270474391959,2.0443074461393134,1.9609864199269869,2.037574291229248,2082400,0.0,0.0
2002-05-29 00:00:00-04:00,2.0375745273013885,2.0375745273013885,1.9778192152965801,1.986235499382019,4728000,0.0,0.0
2002-05-30 00:00:00-04:00,1.9862351703049914,1.9862351703049914,1.9483619784589346,1.9576199054718018,3941600,0.0,0.0
2002-05-31 00:00:00-04:00,1.9576203586483185,2.04514930152669,1.9576203586483185,2.035891532897949,2708000,0.0,0.0
2002-06-03 00:00:00-04:00,2.035891833594383,2.035891833594383,1.9475210726199175,1.9567790031433105,1817600,0.0,0.0
2002-06-04 00:00:00-04:00,1.9534115516313364,2.0114837216884927,1.9273212215297506,1.9719274044036865,1933600,0.0,0.0
2002-06-05 00:00:00-04:00,1.9778196375857118,1.9929689200686087,1.9449962992243024,1.9567790031433105,1752000,0.0,0.0
2002-06-06 00:00:00-04:00,1.9567790031433105,1.9904439861456922,1.9517292958247787,1.9567790031433105,1403200,0.0,0.0
2002-06-07 00:00:00-04:00,1.935737821849488,1.955936805944647,1.8987062707447357,1.9315297603607178,1752000,0.0,0.0
2002-06-10 00:00:00-04:00,1.9315298078823213,1.9609865600829532,1.8768240440188393,1.893656611442566,854400,0.0,0.0
2002-06-11 00:00:00-04:00,1.903755877146178,1.9146969318389893,1.8953395947908895,1.9146969318389893,323200,0.0,0.0
2002-06-12 00:00:00-04:00,1.8944984840604717,1.8953401285857607,1.8364262960337545,1.8852405548095703,532000,0.0,0.0
2002-06-13 00:00:00-04:00,1.885240411795068,1.9441542398778662,1.8599917200608787,1.9323713779449463,1297600,0.0,0.0
2002-06-14 00:00:00-04:00,1.9306881361060164,1.9306881361060164,1.796869724617723,1.8944982290267944,718400,0.0,0.0
2002-06-17 00:00:00-04:00,1.9020732897856023,1.9736114753878806,1.9020732897856023,1.9374215602874756,936800,0.0,0.0
2002-06-18 00:00:00-04:00,1.9374213471633288,1.9483624046860966,1.8768242269533058,1.895340085029602,260000,0.0,0.0
2002-06-19 00:00:00-04:00,1.8936561242393826,1.9483617135008544,1.8936561242393826,1.9357373714447021,905600,0.0,0.0
2002-06-20 00:00:00-04:00,1.9239550544444288,1.9239550544444288,1.833901193283163,1.8431589603424072,509600,0.0,0.0
2002-06-21 00:00:00-04:00,1.8305350371769495,1.8305350371769495,1.7589968541933125,1.7674131393432617,1016000,0.0,0.0
2002-06-24 00:00:00-04:00,1.7674129911631757,1.7674129911631757,1.6748341833301261,1.7270150184631348,1092800,0.0,0.0
2002-06-25 00:00:00-04:00,1.7270146648265279,1.7497385800149077,1.681566834449768,1.681566834449768,829600,0.0,0.0
2002-06-26 00:00:00-04:00,1.6622095709542721,1.6622095709542721,1.5452237335317793,1.5948796272277832,2882400,0.0,0.0
2002-06-27 00:00:00-04:00,1.607503962435726,1.6832501888275146,1.5915130406942353,1.6832501888275146,1632000,0.0,0.0
2002-06-28 00:00:00-04:00,1.6790420057196263,1.7943445453916407,1.66894243468759,1.7665709257125854,3480000,0.0,0.0
2002-07-01 00:00:00-04:00,1.7589965161394063,1.7665711552658947,1.653793373301795,1.6613680124282837,1088000,0.0,0.0
2002-07-02 00:00:00-04:00,1.660526479668555,1.660526479668555,1.5039843017595407,1.5788888931274414,1637600,0.0,0.0
2002-07-03 00:00:00-04:00,1.5738394064828753,1.6075043870463364,1.4518036713471285,1.5570068359375,2226400,0.0,0.0
2002-07-05 00:00:00-04:00,1.565422599872259,1.6378022438470425,1.565422599872259,1.5999292135238647,455200,0.0,0.0
2002-07-08 00:00:00-04:00,1.6075036836046286,1.7127068021582401,1.5965624693798102,1.6672589778900146,1433600,0.0,0.0
2002-07-09 00:00:00-04:00,1.6580016387027474,1.719440237200522,1.619286797651605,1.6411690711975098,2162400,0.0,0.0
2002-07-10 00:00:00-04:00,1.6411691158793722,1.691666659242652,1.5948797947706035,1.6159204244613647,2144000,0.0,0.0
2002-07-11 00:00:00-04:00,1.6032957006679742,1.60666227801476,1.4938845053333316,1.5511150360107422,2443200,0.0,0.0
2002-07-12 00:00:00-04:00,1.551115096541443,1.551115096541443,1.4787352860334344,1.4888348579406738,1052800,0.0,0.0
2002-07-15 00:00:00-04:00,1.4871514538216704,1.4871514538216704,1.329767580791217,1.405513882637024,1300000,0.0,0.0
2002-07-16 00:00:00-04:00,1.3844731780917352,1.419821434228931,1.3541746269663595,1.3625909090042114,1246400,0.0,0.0
2002-07-17 00:00:00-04:00,1.3667993175863473,1.4013059382483741,1.2035240626629213,1.3541749715805054,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541749454042118,1.3802652813822598,1.3432338082876123,1.3499668836593628,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.342392102862365,1.3474418890959108,1.3171433322218944,1.3280844688415527,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.3230351839022125,1.3861570101952556,1.3129356884847794,1.329768180847168,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.338184010169499,1.3802652693605353,1.2834784053266048,1.3466002941131592,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.329767887442997,1.4829437348026684,1.2615962080873688,1.4804188013076782,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.4812606121057055,1.4812606121057055,1.397098079151146,1.4290797710418701,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.429921114484706,1.489676583771774,1.429921114484706,1.476210594177246,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.4778936492845682,1.5443821100758852,1.4778936492845682,1.540173888206482,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.5401740258403853,1.548590309804042,1.4854684208675137,1.5107172727584839,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.4938848750931875,1.494726519638204,1.4501203219160221,1.4728442430496216,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.4644279398870328,1.4644279398870328,1.364274487659448,1.404672622680664,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.3928896761831597,1.3928896761831597,1.2498134849665972,1.270854115486145,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.270854044949426,1.3196682986243293,1.270854044949426,1.2918946743011475,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.3045190777141895,1.3373424898548099,1.3045190777141895,1.3289262056350708,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.3314510695796564,1.3466003491924348,1.3003109461362177,1.3373425006866455,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.3297679685241595,1.3339761110087596,1.1656510537338949,1.2540216445922852,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.2540214663088844,1.312935292190261,1.2540214663088844,1.2834783792495728,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.282636694498279,1.3676408529281616,1.2792701971477702,1.3676408529281616,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886814930841407,1.4484368014910414,1.3684825088116421,1.3760571479797363,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.3760573486096896,1.4980929164481307,1.3760573486096896,1.4560116529464722,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149253715615167,1.5780472620432466,1.5149253715615167,1.5233416557312012,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.523341284932211,1.6664174388813706,1.523341284932211,1.593196153640747,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931961909983203,1.7194399441927706,1.5738388540350405,1.6790419816970825,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.7421641453124252,1.8094940938977153,1.700082887314804,1.760679841041565,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.763204907867014,1.8094942309597262,1.727014997563456,1.805286169052124,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.7842456157156514,1.8094943093090523,1.7169154985877846,1.7253317832946777,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253317621689808,1.7261734066820926,1.6622098684310913,1.6622098684310913,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.6630508580442982,1.7463717057037664,1.660525925499267,1.7387970685958862,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.742163857122072,1.7707791206690717,1.721123231603821,1.7345892190933228,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.7295393406315278,1.788453155858951,1.7135485809352196,1.7589962482452393,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.7522635107055007,1.8044443398659136,1.7228065987856187,1.803602695465088,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.8179106691507538,1.8507340042842293,1.7505805492401123,1.7505805492401123,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.7505801321697163,1.7505801321697163,1.6453769953679966,1.6832501888275146,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.7000830851475488,1.7320647743153443,1.5654230117797852,1.5654230117797852,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.5570064189788546,1.6411689281128468,1.5511150690238344,1.6142369508743286,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.6201286608618493,1.6664179869612747,1.6201286608618493,1.650427222251892,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.6537934213767387,1.6874583959579468,1.5654228430351598,1.6874583959579468,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.6933496135461592,1.7244896494400856,1.6697840551591399,1.7169150114059448,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.7337481396579162,1.7581551897366505,1.7337481396579162,1.7505805492401123,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.7716206056868906,1.774145538540682,1.7169150114059448,1.7169150114059448,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.7000829085834235,1.7000829085834235,1.6495853662490845,1.6495853662490845,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.65042678324796,1.703449091049627,1.649585138930189,1.7009241580963135,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.721964901966552,1.7556300348657645,1.671467523672234,1.718598484992981,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.7084988895704383,1.7160735283160822,1.670625856369467,1.6916664838790894,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.70008272538726,1.7463720405648273,1.6832501595805565,1.7068157196044922,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.7564717945085,1.7564717945085,1.666417766778784,1.6874583959579468,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.6882998823478819,1.6908248154028385,1.6731506050726357,1.67483389377594,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.6714674401269307,1.6723090844600679,1.5696307231987143,1.6344358921051025,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.6378026487859687,1.6638931469457774,1.63696116480545,1.6537935733795166,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664177569559,1.7379559278488157,1.6622096953557768,1.737955927848816,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.737956187096757,1.8641999802591456,1.737956187096757,1.7909786701202393,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.7909783364007394,1.8010777480765912,1.6369609438623371,1.721123456954956,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.7211233822870327,1.7211233822870327,1.5999293237438224,1.6832501888275146,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.670626059472825,1.682408760941955,1.6243365770077463,1.6664178371429443,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.673150570570828,1.673150570570828,1.6117119789123535,1.6117119789123535,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234948513152487,1.653793244942331,1.5570063931493092,1.6251779794692993,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.6075042746742565,1.6159205593586063,1.5654230117797852,1.5654230117797852,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.582255136922045,1.6226532640580642,1.579730364338528,1.590671420097351,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.582255039366218,1.590671322022608,1.4703189134597778,1.4703189134597778,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728441458354014,1.57636401013043,1.4534868041595388,1.5410157442092896,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.549431812500249,1.578047079042398,1.5485901681281564,1.562897801399231,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.5544816207853989,1.586463466926392,1.5443822087083299,1.5772055387496948,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.641168871841751,1.6706257811341025,1.6133952512009033,1.6487435102462769,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.6420107156254977,1.6580016387027474,1.6125538027549622,1.6411690711975098,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580018446600493,1.7387977934562526,1.6394859859987923,1.6647348403930664,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.6647345554508957,1.7581548351904326,1.6630512666739392,1.7127071619033813,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.7135492529581,1.7665715790353878,1.6916669747354318,1.754788875579834,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.5317578690426754,1.6664177674192637,1.5317578690426754,1.6133954524993896,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.610870722727831,1.686617125793695,1.610870722727831,1.6782008409500122,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916663249769648,1.7236480051554885,1.6916663249769648,1.7169150114059448,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.7084989399609904,1.7674127629364396,1.7034492341573744,1.7127071619033813,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.7253320592569545,1.7253320592569545,1.5586902696211287,1.5612150430679321,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.5620559581990772,1.5620559581990772,1.4997757273368835,1.5149250030517578,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401736888917286,1.5612143139341141,1.511558425991906,1.5149250030517578,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.527549695484665,1.527549695484665,1.4980927815799532,1.5065090656280518,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.50650882922251,1.50650882922251,1.4459118825343207,1.4837849140167236,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.504825733737964,1.544382219476188,1.504825733737964,1.5216583013534546,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.5225001392993969,1.5780473947525024,1.5073508586254079,1.5780473947525024,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.5797306475849966,1.5974047009475807,1.5570067270954353,1.5654230117797852,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.552798854464419,1.5788891956944766,1.5359662830420797,1.5544819831848145,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.5544813915514986,1.5544813915514986,1.433287501335144,1.433287501335144,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.439179136777351,1.4711608240269503,1.4223465684182341,1.4644278287887573,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.468636119564035,1.6007712575991209,1.4677944750541412,1.5485904216766357,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.548590176249299,1.6125537041185263,1.516608492578311,1.5990877151489258,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.6075039983867387,1.643693903940259,1.578047087318019,1.5990877151489258,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.6075042869964529,1.7169155071498496,1.6075042869964529,1.6975581645965576,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.758996987568031,1.7632052107257348,1.66641816495344,1.7034497261047363,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.603295907184258,1.60750412940979,1.4812603521345804,1.60750412940979,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.6075036933478424,1.6453767199403626,1.5612142245873573,1.6201280355453491,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.6327527879790855,1.6580016392452028,1.5780471843600556,1.6361193656921387,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.6361196606571007,1.6361196606571007,1.5401742653921247,1.5570068359375,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.573839645241644,1.5948802813516803,1.5570070721426894,1.5620567798614502,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.5628981874701946,1.5847804649682666,1.5199752770540482,1.5570068359375,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.5654229838536213,1.5881469039378022,1.5553234103071159,1.5713143348693848,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.6117123367527921,1.6117123367527921,1.5654230117797852,1.5654230117797852,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.5990877032726571,1.6622095862965778,1.578047075598017,1.590671420097351,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.578047204365707,1.6268614581329957,1.5368075900215548,1.6041375398635864,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.5948798702984763,1.6201285629121727,1.5822553634643555,1.5822553634643555,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.5864630695095912,1.6605259947882587,1.5822548484256087,1.6201280355453491,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117124273869514,1.6243367748597635,1.5780474472836903,1.6176037788391113,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.5654228206344993,1.5755222326007121,1.5107172176569468,1.5275496244430542,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.5443819899934654,1.56542261612273,1.518291658540804,1.525024652481079,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.5317576381364513,1.5452236259441672,1.443386912555173,1.4484366178512573,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.4484369032010056,1.5233416557312012,1.4433871969101024,1.5233416557312012,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896770589489956,1.4896770589489956,1.329768180847168,1.329768180847168,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466002941131592,1.371007501497047,1.338184010169499,1.3466002941131592,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.3634330281373175,1.3667994458086272,1.224564807727369,1.2540216445922852,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.1361939136389176,1.1530264000104726,1.0671806793837288,1.121044635772705,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.8357337443681293,0.8837063490613879,0.7591458736249888,0.7843945622444153,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995437978945652,0.8121681415453473,0.7684036806608322,0.7970189452171326,23508800,0.0,0.0
2002-12-23 00:00:00-05:00,0.7944941794315797,0.8071186060020642,0.7785033354253297,0.7911276817321777,10243200,0.0,0.0
